Price,Year of Manufacture,Kilometer Driven,name,Showroom_Price
12900000,2010,999.0,51,13000000.0
12500000,2005,100.0,28,12000000.0
18500000,2017,7979.0,14,17000000.0
19500000,2006,80000.0,38,19000000.0
34800000,2016,14000.0,59,31000000.0
41800000,2006,42800.0,9,37000000.0
33000000,2020,100000.0,117,147000000.0
28900000,2011,40000.0,18,119000000.0
12000000,2011,30000.0,1,10000000.0
68000000,2019,63000.0,18,62000000.0
15000000,2015,100000.0,28,7000000.0
44500000,2018,20000.0,11,36000000.0
6999999,2010,15000.0,34,5000000.0
11000000,2018,30000.0,7,9000000.0
25000000,2017,10.0,9,16000000.0
18000000,2012,25000.0,8,6000000.0
36500000,2020,1.0,1,30000000.0
25000000,2014,20000.0,101,21000000.0
11200000,2013,0.0,27,12000000.0
72500000,2019,8000.0,18,62000000.0
5500000,2014,15.0,35,4000000.0
7800000,2020,15.0,2,21000000.0
23500000,2023,12000.0,5,24000000.0
22500000,2015,15000.0,1,16000000.0
55000000,2020,12000.0,11,40000000.0
12500000,2015,12345.0,7,8000000.0
10500000,2015,12345.0,7,8000000.0
64000000,2009,38999.0,18,76000000.0
12500000,2013,3000.0,1,13000000.0
41500000,2024,5000.0,49,40000000.0
18800000,2019,15000.0,24,14000000.0
35800000,2022,8000.0,1,31000000.0
19500000,2018,12000.0,9,16000000.0
21800000,2018,15000.0,9,16000000.0
7500000,2008,99999.0,43,5000000.0
4300000,2009,9999.0,16,3000000.0
25500000,2017,123.0,1,20000000.0
22000000,2018,24000.0,19,18000000.0
21500000,2019,12.0,9,20000000.0
8500000,2002,18.0,7,10000000.0
7650000,2009,15000.0,7,6000000.0
30000000,1995,5000.0,54,27000000.0
9200000,2006,67321.0,80,2000000.0
14000000,2019,6868.0,8,9000000.0
26500000,2020,47000.0,9,22000000.0
30000000,2018,3200.0,40,31000000.0
8300000,2009,12123.0,1,8000000.0
9800000,2016,1221.0,8,7000000.0
53500000,2017,1.0,18,56000000.0
24500000,2014,1000.0,9,14000000.0
5800000,2012,23500.0,14,7000000.0
5200000,2009,23456.0,28,4000000.0
20000000,2017,45000.0,49,16000000.0
3800000,2025,1.0,28,8000000.0
6800000,2010,1234.0,8,6000000.0
7500000,2012,10000.0,51,37000000.0
9200000,2020,12345.0,10,6000000.0
8500000,2007,50000.0,12,6000000.0
5500000,2010,50000.0,51,13000000.0
41500000,2017,10000.0,6,33000000.0
33000000,2020,10000.0,20,32000000.0
26500000,2016,10000.0,1,20000000.0
10500000,2011,12.0,34,7000000.0
42000000,2018,27000.0,11,36000000.0
19000000,2015,67605.0,1,16000000.0
15500000,2018,20000.0,79,12000000.0
25500000,2019,48000.0,1,24000000.0
13000000,2006,15000.0,51,6000000.0
9800000,2010,0.0,43,5000000.0
60500000,2019,1.0,18,62000000.0
36500000,2021,1.0,20,32000000.0
43500000,2023,10000.0,84,42000000.0
99500000,2016,20000.0,118,104000000.0
65000000,2024,7000.0,15,64000000.0
55500000,2017,12.0,18,56000000.0
4300000,2010,100000.0,0,2000000.0
66500000,2020,10000.0,4,87000000.0
8500000,2003,123456.0,2,7000000.0
62000000,2023,3000.0,6,51000000.0
48800000,2019,12345.0,6,40000000.0
18000000,2013,100000.0,9,13000000.0
0,2011,123456.0,28,15000000.0
77500000,2023,2023.0,18,80000000.0
28900000,2024,8000.0,73,26000000.0
27000000,2014,23000.0,9,14000000.0
9500000,2010,10000.0,43,5000000.0
23000000,2015,10000.0,1,16000000.0
16500000,2014,123.0,1,15000000.0
19500000,2016,123.0,49,15000000.0
11500000,2011,150000.0,1,10000000.0
6800000,2000,12345.0,28,11000000.0
5500000,2010,58.0,7,6000000.0
22500000,2004,1234.0,7,9000000.0
6500000,2011,80000.0,7,6000000.0
7666666,2009,15000.0,7,6000000.0
4600000,2013,1234.0,0,4000000.0
30000000,2014,123.0,11,17000000.0
14700000,2023,7.0,119,13000000.0
9900000,2012,45.0,27,7000000.0
25000000,2014,1400.0,51,15000000.0
5700000,2010,23456.0,27,6000000.0
10500000,2015,15799.0,8,7000000.0
3900000,2010,1.0,0,2000000.0
25000000,2021,300.0,7,12000000.0
50000000,1997,123456.0,2,8000000.0
7666666,2009,15000.0,7,6000000.0
8000000,2010,10000.0,64,8000000.0
38500000,2023,12000.0,20,36000000.0
37500000,2022,21.0,20,33000000.0
22500000,2014,25.0,9,14000000.0
20500000,2015,22.0,11,23000000.0
15500000,2017,21.0,24,12000000.0
8700000,2015,15000.0,8,7000000.0
15000000,2017,12.0,87,22992708.333333332
26500000,2017,10000.0,1,20000000.0
8500000,2008,12345.0,1,7000000.0
26500000,2018,12345.0,1,22000000.0
19500000,2014,25000.0,1,15000000.0
28500000,2013,6868.0,9,13000000.0
8700000,1998,34652.0,2,13000000.0
8500000,2004,11568.0,2,5000000.0
73800000,2024,2200.0,18,77000000.0
9800000,2009,45000.0,7,6000000.0
13500000,2015,111111.0,11,23000000.0
21500000,2019,6868.0,17,15000000.0
10500000,2014,11111.0,9,14000000.0
10500000,2007,52525.0,68,8000000.0
45000000,2015,5000.0,117,41000000.0
13000000,2013,123.0,19,11000000.0
6899000,2013,0.0,8,7000000.0
21000000,2015,20000.0,1,16000000.0
34500000,2016,12000.0,11,26000000.0
5500000,2005,100.0,10,3000000.0
19000000,2022,200000.0,26,25000000.0
3800000,2011,12345.0,0,3000000.0
35000000,2016,6868.0,11,26000000.0
32500000,2012,28177.0,28,13000000.0
9000000,2012,24000.0,34,5000000.0
40500000,2015,6868.0,18,39000000.0
4000000,1980,2000.0,16,3000000.0
33500000,2019,1.0,20,30000000.0
9500000,1999,9999.0,2,7000000.0
21500000,2019,12000.0,17,15000000.0
42000000,2023,9000.0,20,36000000.0
25000000,2019,25000.0,71,18000000.0
2950000,2015,36421.0,10,5000000.0
15000000,1995,6879.0,107,9000000.0
27000000,2018,25000.0,9,16000000.0
42500000,2018,6868.0,11,36000000.0
5500000,2009,10000.0,8,6000000.0
31000000,2023,20000.0,9,32000000.0
26500000,2019,10000.0,19,20000000.0
11500000,2011,45.0,43,5000000.0
3000000,2025,0.0,10,9000000.0
12000000,2012,53000.0,11,8000000.0
5500000,2004,3500.0,7,9000000.0
17500000,2020,1.0,14,17000000.0
15500000,2018,12345.0,24,13000000.0
27500000,2022,11000.0,5,22000000.0
57500000,2018,10.0,18,57000000.0
17000000,2017,12.0,38,14000000.0
15000000,2021,123.0,7,12000000.0
42000000,2022,6500.0,9,29000000.0
8900000,2011,39000.0,8,6000000.0
10500000,2018,10000.0,78,7000000.0
123456789,2002,35000.0,7,10000000.0
8500000,2010,30000.0,7,6000000.0
25500000,2023,10000.0,17,24000000.0
10500000,2002,10000.0,28,6000000.0
7200000,2008,1234.0,8,6000000.0
26000000,2019,12836.0,19,20000000.0
13000000,2016,12345.0,8,7000000.0
25000000,2017,25000.0,21,18000000.0
20500000,2017,25000.0,9,16000000.0
41800000,2022,8000.0,1,31000000.0
7000000,2010,72831.0,42,7000000.0
71000000,2023,19000.0,18,80000000.0
10000000,2018,10000.0,0,3000000.0
7990000,2014,0.0,0,4000000.0
24500000,2019,20230.0,5,16000000.0
11000000,2010,30000.0,54,6000000.0
6500000,1999,55555.0,28,13000000.0
13500000,2017,12345.0,24,12000000.0
19500000,2000,12345.0,45,18000000.0
10900000,2017,12345.0,8,8000000.0
12000000,2013,20000.0,11,10000000.0
32000000,2021,8000.0,47,33000000.0
12345678,2025,0.0,13,39000000.0
7500000,2009,12435.0,7,6000000.0
13500000,2018,1.0,8,8000000.0
17500000,2016,93000.0,17,13000000.0
65800000,2019,7000.0,18,62000000.0
19500000,2013,28000.0,1,13000000.0
21800000,2018,6000.0,19,18000000.0
18500000,2014,111.0,1,15000000.0
10500000,2012,8000.0,7,7000000.0
14000000,2010,30000.0,1,12000000.0
6500000,2010,100000.0,43,5000000.0
73800000,2023,6000.0,11,61000000.0
20000000,2015,11111.0,40,19000000.0
15000000,2024,8600.0,8,13000000.0
7500000,2011,1234.0,7,6000000.0
8500000,2019,3838.0,88,7000000.0
4500000,2012,1000.0,10,5000000.0
7000000,1993,123456.0,88,6000000.0
6000000,2010,100000.0,34,5000000.0
4500000,2011,30000.0,0,3000000.0
75000000,2020,17000.0,4,87000000.0
71500000,2023,1.0,18,80000000.0
8100000,2008,92400.0,1,7000000.0
25500000,2019,14.0,19,20000000.0
32900000,2018,20.0,11,36000000.0
92500000,2023,17000.0,120,85000000.0
38500000,2010,18000.0,28,8000000.0
17500000,2015,30000.0,27,15000000.0
38500000,2024,2000.0,13,33000000.0
10000000,2012,30.0,1,9000000.0
14800000,2016,20000.0,1,20000000.0
5200000,2013,1234.0,0,4000000.0
7500000,2013,70000.0,7,7000000.0
7200000,2012,1234.0,7,7000000.0
6500000,2013,35000.0,7,7000000.0
19800000,1999,123456.0,28,13000000.0
10500000,2007,123456.0,34,7000000.0
4200000,2011,39000.0,0,3000000.0
27500000,2019,30000.0,13,20000000.0
6000000,2010,20000.0,0,2000000.0
13200000,2012,22000.0,9,14000000.0
20500000,2016,6868.0,19,16000000.0
26500000,1998,123456.0,28,15000000.0
18500000,2016,16000.0,19,16000000.0
8500000,2010,3000.0,22,7000000.0
3800000,2010,1234.0,7,6000000.0
18500000,2023,2000.0,0,17000000.0
9000000,2004,0.0,34,5000000.0
14500000,2010,10000.0,1,12000000.0
78000000,2011,50500.0,18,119000000.0
35000000,2011,200000.0,1,10000000.0
6700000,2012,70000.0,14,7000000.0
8900000,2014,20.0,7,7000000.0
15500000,2018,12000.0,9,16000000.0
31000000,2020,9000.0,27,26000000.0
11800000,2019,12345.0,8,9000000.0
96500000,2024,4000.0,18,77000000.0
15000000,1997,100000.0,121,12000000.0
27000000,2016,100000.0,18,45000000.0
21800000,2018,15000.0,21,19000000.0
10500000,2007,110.0,43,5000000.0
25000000,2016,100000.0,11,26000000.0
19900000,2024,25270.475993804852,10,13000000.0
14000000,2024,25270.475993804852,82,9000000.0
25500000,2013,1.0,9,13000000.0
9700000,2011,0.0,7,6000000.0
56000000,2018,6868.0,18,57000000.0
32800000,2016,25000.0,6,30000000.0
26000000,2022,70000.0,5,22000000.0
6800000,2010,1234.0,34,5000000.0
4300000,2010,1234.0,28,8000000.0
39500000,2022,1.0,1,31000000.0
61000000,2019,14.0,18,62000000.0
39500000,2018,12600.0,59,39000000.0
10200000,2012,70000.0,8,6000000.0
25000000,2010,123456.0,122,23000000.0
65800000,2018,22880.0,18,57000000.0
8900000,2008,99999.0,1,7000000.0
8000000,2008,15.0,1,7000000.0
4800000,2008,15.0,7,7000000.0
5500000,2014,15.0,35,4000000.0
19500000,2006,12.0,52,225000000.0
27000000,2017,6868.0,1,20000000.0
18000000,2021,10000.0,7,12000000.0
7555555,2010,10000.0,7,6000000.0
2800000,2011,20000.0,54,6000000.0
588888888,2023,5678.0,105,153000000.0
43000000,2015,45000.0,18,39000000.0
6500000,2011,40000.0,7,6000000.0
2900000,2000,25880.0,2,5000000.0
3700000,2023,11028.0,10,11000000.0
28000000,2019,28.0,1,24000000.0
68500000,2018,22000.0,18,57000000.0
44500000,2025,0.0,13,39000000.0
46000000,2020,15000.0,6,43000000.0
79900000,2010,70.0,18,92000000.0
30000000,2022,15000.0,20,33000000.0
27500000,2023,1.0,5,24000000.0
20500000,2013,1.0,1,13000000.0
7000000,2018,25270.475993804852,10,6000000.0
36500000,2016,1.0,6,30000000.0
105000000,2012,1.0,18,100000000.0
36500000,2021,1.0,1,32000000.0
14800000,2015,12345.0,9,15000000.0
13500000,2013,12345.0,19,11000000.0
42500000,2024,1.0,1,37000000.0
31500000,2020,19000.0,27,26000000.0
4400000,2010,1234.0,28,8000000.0
28000000,2019,18.0,1,24000000.0
9500000,2009,50.0,27,6000000.0
39000000,2023,10000.0,1,36000000.0
26500000,2016,10000.0,1,20000000.0
21000000,2014,10000.0,1,15000000.0
12300000,2017,60000.0,61,8000000.0
12000000,2023,1300.0,2,49000000.0
63000000,2020,170000.0,18,66000000.0
24500000,2020,18.0,19,21000000.0
4700000,2010,50000.0,16,3000000.0
5500000,2011,50000.0,0,3000000.0
10500000,2011,20000.0,27,7000000.0
2500000,2010,77.0,0,2000000.0
15900000,2011,0.0,1,10000000.0
30000000,2020,30000.0,84,29000000.0
4300000,2010,1234.0,28,8000000.0
9500000,2011,12345.0,12,7000000.0
12000000,2012,0.0,1,9000000.0
26800000,2017,15000.0,1,20000000.0
65000000,2021,12000.0,4,94000000.0
11500000,2010,123.0,34,5000000.0
13500000,2013,20000.0,34,7000000.0
11500000,2022,123.0,2,39000000.0
10500000,2023,5000.0,116,11000000.0
13000000,1998,1000.0,28,15000000.0
3200000,2010,23456.0,35,3000000.0
18000000,2024,3000.0,8,13000000.0
35500000,2012,43500.0,28,13000000.0
5500000,2010,68.0,51,13000000.0
24000000,2018,40000.0,9,16000000.0
7000000,2009,100.0,31,5000000.0
9500000,2015,20000.0,61,9000000.0
12500000,2012,24000.0,38,10000000.0
27500000,2023,1500.0,5,24000000.0
6800000,2007,0.0,34,7000000.0
76500000,2019,18000.0,18,62000000.0
7000000,2008,15000.0,34,7000000.0
34500000,2021,13000.0,1,32000000.0
19500000,2018,123.0,26,21000000.0
18000000,2013,9999.0,1,13000000.0
26000000,2009,10000.0,28,4000000.0
25500000,2017,123.0,1,20000000.0
16000000,2019,18000.0,34,15000000.0
38500000,2023,10000.0,1,36000000.0
36500000,2019,12000.0,58,33000000.0
56000000,2018,14.0,18,57000000.0
28500000,2022,4000.0,19,26000000.0
20000000,2020,17000.0,5,17000000.0
12000000,2013,100000.0,10,5000000.0
11000000,2023,10000.0,102,12000000.0
14000000,2004,9999.0,7,9000000.0
11000000,2011,11.0,123,10000000.0
36000000,2015,51300.0,124,33000000.0
27500000,2019,9000.0,27,24000000.0
19800000,2016,14000.0,27,16000000.0
9000000,2006,90000.0,12,7000000.0
15000000,2005,1000.0,7,11000000.0
25,2019,25.0,5,16000000.0
23000000,2019,50000.0,9,20000000.0
39000000,2007,35000.0,9,35000000.0
27000000,2016,16000.0,1,20000000.0
9500000,2014,25000.0,11,17000000.0
8700000,2011,31000.0,27,7000000.0
7500000,2010,24000.0,12,7000000.0
57500000,2023,7800.0,6,51000000.0
66666,1997,5555.0,28,14000000.0
9800,1986,0.0,88,6000000.0
33900000,2017,35000.0,11,36000000.0
11500000,1999,39000.0,28,13000000.0
34800000,2023,11000.0,9,32000000.0
11000000,2013,3500.0,14,7000000.0
9000000,2009,100.0,1,8000000.0
118000000,2018,18000.0,4,109000000.0
5800000,2007,68.0,43,5000000.0
15000000,2016,50000.0,49,15000000.0
8200000,1998,10000.0,2,13000000.0
34500000,2023,6868.0,20,36000000.0
300000,2022,1.0,5,22000000.0
26800000,2014,15000.0,9,14000000.0
35000000,2022,3476.0,19,26000000.0
26500000,2013,20000.0,9,13000000.0
21000000,2021,40000.0,5,18000000.0
30000000,2022,7000.0,19,26000000.0
29500000,2021,5.0,21,33000000.0
12500000,2015,123.0,34,7000000.0
6700000,2016,23456.0,8,7000000.0
29500000,2015,123.0,6,27000000.0
26800000,2017,12000.0,1,20000000.0
4500000,2012,5000.0,54,6000000.0
17500000,2022,150000.0,10,10000000.0
18500000,2005,75000.0,7,11000000.0
3200000,2002,40000.0,0,1000000.0
4700000,2009,23456.0,7,6000000.0
9500000,2011,1234.0,8,6000000.0
5500000,2012,23456.0,16,5000000.0
37000000,2022,7800.0,1,31000000.0
19000000,2015,420.0,3,14000000.0
41500000,2010,200000.0,9,42000000.0
9000000,2022,400.0,14,27000000.0
16000000,2000,30000.0,45,18000000.0
5500000,2010,50000.0,7,6000000.0
18500000,2019,12345.0,24,14000000.0
56500000,2020,12000.0,11,40000000.0
28000000,2015,60000.0,25,16000000.0
12500000,2014,123.0,38,12000000.0
12000000,2017,33000.0,79,13000000.0
16000000,2018,12345.0,24,13000000.0
21000000,2018,12000.0,19,18000000.0
68500000,2017,4000.0,125,53000000.0
9500000,2009,100.0,34,7000000.0
6400000,2011,12345.0,7,6000000.0
73000000,2022,8700.0,44,64000000.0
73000000,2022,8700.0,44,64000000.0
7900000,2012,1211.0,8,6000000.0
6200000,2007,1.0,8,6000000.0
14200000,2020,5.0,61,13000000.0
13000000,2015,450000.0,10,5000000.0
105000000,2016,18000.0,126,70000000.0
21000000,2015,10000.0,49,15000000.0
21500000,2017,10000.0,19,17000000.0
8900000,2010,68.0,27,6000000.0
42000000,2022,25000.0,39,45000000.0
22000000,2014,450000.0,25,16000000.0
7500000,2012,34567.0,16,5000000.0
14000000,2022,13725.0,99,22992708.333333332
75000000,2020,35000.0,4,87000000.0
10800000,1995,65621.0,88,22992708.333333332
3800000,2010,34567.0,0,2000000.0
12500000,1999,65656.0,88,8000000.0
45000000,2019,0.0,115,36000000.0
29500000,2019,15000.0,1,24000000.0
21000000,2019,30000.0,9,20000000.0
115000000,2010,1000.0,18,92000000.0
12500000,2021,30000.0,61,11000000.0
8000000,2022,15000.0,7,14000000.0
7200000,2014,1.0,7,7000000.0
1111111,2020,18000.0,18,66000000.0
12500000,2018,18000.0,8,8000000.0
8500000,2023,12345.0,72,7000000.0
23500000,2016,6868.0,11,26000000.0
8999999,2015,10000.0,34,7000000.0
23000000,2019,100000.0,53,21000000.0
7500000,2009,50000.0,33,5000000.0
5500000,2008,50000.0,56,4000000.0
8700000,2010,1234.0,34,5000000.0
9700000,1986,36985.0,2,7000000.0
35000000,2016,6868.0,11,26000000.0
4500000,2010,23456.0,16,3000000.0
12000000,2002,222.0,2,7000000.0
29000000,2024,10000.0,73,26000000.0
7200000,2012,23456.0,7,7000000.0
16800000,2010,39000.0,38,19000000.0
12900000,2023,39000.0,8,13000000.0
70500000,2024,2000.0,18,77000000.0
22500000,2015,12.0,11,23000000.0
56500000,2018,24.0,12,27000000.0
71000000,2019,8500.0,18,62000000.0
18700000,2018,23200.0,127,11000000.0
210000000,1996,25000.0,128,193000000.0
8000000,2015,100000.0,14,9000000.0
79800000,2022,9000.0,18,73000000.0
12000000,2011,10000.0,8,6000000.0
8500000,2002,40000.0,7,10000000.0
45000000,2002,20.0,52,75000000.0
25000000,2013,20000.0,9,13000000.0
21500000,2014,12345.0,1,15000000.0
29500000,2018,12345.0,1,22000000.0
25500000,2015,1.0,9,15000000.0
12000000,2012,50000.0,1,9000000.0
35000000,2005,9000.0,34,8000000.0
95000000,2012,55000.0,18,100000000.0
68500000,2022,1.0,18,73000000.0
5200000,2012,1000.0,0,3000000.0
36000000,2022,23000.0,1,31000000.0
34800000,2016,15000.0,11,26000000.0
19500000,2017,10000.0,24,12000000.0
21800000,2015,15000.0,1,16000000.0
31500000,2023,1.0,5,24000000.0
18000000,2014,100000.0,1,15000000.0
26500000,2019,1.0,9,20000000.0
220000000,2014,10606.0,18,37000000.0
94800000,2023,3088.0,18,80000000.0
36000000,2015,3838.0,18,39000000.0
6200000,1999,50000.0,28,13000000.0
9500000,2012,1000.0,8,6000000.0
33500000,2023,12000.0,19,28000000.0
66500000,2020,5.0,18,66000000.0
300000000,2024,8097.0,129,276000000.0
3800000,2023,5000.0,86,3000000.0
20000000,2013,1.0,9,13000000.0
32000000,2016,1111.0,11,26000000.0
7700000,2010,120000.0,34,5000000.0
31000000,2018,14000.0,83,27000000.0
35000000,2022,12000.0,1,31000000.0
16500000,2020,12345.0,8,9000000.0
12500000,2013,15000.0,19,11000000.0
4500000,2010,23456.0,16,3000000.0
35000000,2021,13000.0,20,32000000.0
16900000,2013,100000.0,62,11000000.0
49500000,2025,555.0,1,36000000.0
26800000,2013,10000.0,9,13000000.0
7500000,2008,330000.0,1,7000000.0
37000000,2018,35000.0,83,27000000.0
16000000,2018,70000.0,24,13000000.0
3900000,2012,0.0,0,3000000.0
8700000,2012,0.0,27,7000000.0
40500000,2010,100000.0,9,42000000.0
9000000,2023,15000.0,10,11000000.0
74800000,2023,7000.0,18,80000000.0
39800000,2022,8888.0,1,31000000.0
13500000,2012,900000.0,28,13000000.0
12500000,2012,30000.0,1,9000000.0
35500000,2022,3000.0,14,27000000.0
37500000,2020,15000.0,22,30000000.0
39000000,2023,10000.0,1,36000000.0
39000000,2023,9000.0,1,36000000.0
20500000,2020,42000.0,10,6000000.0
132465978,2003,76550.0,28,9000000.0
12000000,2007,50000.0,1,7000000.0
1111111,2022,25270.475993804852,130,22000000.0
68000000,2023,15000.0,54,45000000.0
7500000,2019,12345.0,10,7000000.0
29800000,2016,12000.0,1,20000000.0
20000000,2016,35000.0,3,18000000.0
34500000,2024,9800.0,19,30000000.0
10000000,2005,50000.0,7,11000000.0
8000000,2013,40000.0,131,11000000.0
7999999,2009,10000.0,7,6000000.0
29000000,2014,24000.0,11,17000000.0
58800000,2018,14000.0,18,57000000.0
165000000,2015,15000.0,55,148000000.0
7500000,1999,200008.0,28,13000000.0
11200000,2014,12100.0,32,9000000.0
29000000,2019,23000.0,70,26000000.0
5000000,2009,45071.0,43,5000000.0
3800000,2005,10000.0,10,3000000.0
15500000,2021,14.0,8,10000000.0
1880,1981,0.0,2,7000000.0
7200000,2013,1.0,7,7000000.0
16500000,2013,123.0,75,12000000.0
98500,2024,1250.0,132,81000000.0
28500000,2019,20000.0,10,7000000.0
